;Tweet_ID;dialogue_id;Median_Multiclass;sentiment;Annot_1_M;Annot_2_M;Annot_3_M;Annot_1_B;Annot_2_B;Annot_3_B;Speaker;Acc_Query;Msg
1071;1592165908851879936;422;1;1;-1;1;1;0;1;1;USER;MEO;Estás sem WI-FI ❌️ por uma avaria externa, e quando dás report, oferecem-te 30MB!✔️ Obrigadinho à @MEOpt (problema em resolução)!
1072;1592179866950144000;422;1;1;0;1;1;1;1;1;SERVICE;MEO;@margaridasb_ Boa tarde. Agradecemos a sua preferência e o seu feedback. ^AV
1073;1592181659163856901;422;1;1;1;1;1;1;1;1;USER;MEO;"@MEOpt Em vez de criticar, dar sugestões para melhorar.✔️ 
Quando estamos satisfeitos, elogiar.✔️
Era tão simples, num 🌍 melhor.🤝 @MEOpt"
1074;1592103476880113664;423;-1;0;-1;-2;-1;0;0;0;USER;MEO;MEO a ser uma vergonha como sempre @MEOpt
1075;1592169161039364096;423;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;"@dany02001 Boa tarde. Lamentamos a sua insatisfação e sugerimos que contacte os canais oficiais de suporte indicados em https://t.co/aWpacRd5NC. Em alternativa ao contacto telefónico pode remeter a sua exposição através da área my MEO https://t.co/CIZ6HyGNCJ. 
Pilar Garcia"
1076;1590996744749608962;424;-1;0;-1;0;-1;0;1;0;USER;MEO;Mas há alguém número MOCHE de apoio ao cliente que seja grátis ligar??
1077;1591031436185784320;424;0;1;0;0;0;1;1;1;SERVICE;MEO;"@tigasne99 Olá sugerimos que consultes os canais alternativos em https://t.co/VgZMLIkOP8.
Pilar"
1078;1591031654659031044;424;-2;0;-1;-2;-2;0;0;0;USER;MEO;@MEOpt Bela merda. Tudo se paga
1079;1590713083785117697;425;-1;0;-1;-2;-1;0;0;0;USER;MEO;@MEOpt CADÊ MEU SINAL???? DESDE ONTEM TO SEM SINAL PRA NADA
1080;1590713412102733824;425;0;1;0;0;0;1;1;1;SERVICE;MEO;@evelynngreyce1 Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0T3odD ^LO
1081;1590634275514482689;426;0;1;0;0;1;1;1;1;SERVICE;MEO;Bem-vindos ao Metaverso do MEO, um novo espaço virtual, aberto a todos, e totalmente inovador! Preparado para embarcar nesta viagem? 🤩 A tua nova experiência começa agora... Sabe como, aqui https://t.co/Reax5JxPQo https://t.co/6HU5O1nFtQ
1082;1590641189417783301;426;0;1;-1;0;0;0;1;1;USER;MEO;@MEOpt Ola. Ja sou vosso cliente ha dois anos. Que tal um desconto na mensalidade ? :)=
1083;1590650199453605889;426;0;1;0;0;0;1;1;1;SERVICE;MEO;@ozzoyplays Bom dia, para conhecer as ofertas disponíveis para os seus serviços deverá contactar a linha +351 961 001 620, opção 4. ^LO
1084;1590620311753412608;427;-1;0;-1;-2;-1;0;0;0;USER;MEO;nao basta ja a net ser lenta senão passo meses sem net, sinceramente.. @MEOpt pfff trabalha la em condições
1085;1590630015044972545;427;0;1;0;0;0;1;1;1;SERVICE;MEO;@nepiaputo  Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0T3odD ^LO
1086;1590618767188316162;428;-1;0;-1;-2;-1;0;0;0;USER;MEO;fiquei uma ou duas semanas sem net em casa para quando o vieram arranjar no dia a seguir ficar sem net em casa à mesma @MEOpt trabalhas bem nao haja duvida
1087;1590629980936892416;428;0;1;0;0;0;1;1;1;SERVICE;MEO;@nepiaputo Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0T3odD ^LO
1088;1590629941476880384;429;0;1;0;0;0;1;1;1;SERVICE;MEO;@nepiaputo Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0T3odD ^LO
1089;1590631013801431040;429;1;1;0;1;1;1;1;1;USER;MEO;@MEOpt bom dia. obrigado, logo contactarei.
1090;1589984128354889728;430;-1;0;-1;-1;-1;0;0;0;USER;MEO;Gostava que a MEO decidisse entregar o meu telemóvel 🤡
1091;1589996973377130496;430;0;1;0;0;0;1;1;1;SERVICE;MEO;@bibii_13 Boa tarde, para esclarecer a sua questão deverá contactar os canais oficiais de suporte indicados em https://t.co/ACbUZ3yizr. ^LO
1092;1589712019535847424;431;-1;0;-1;-1;-1;0;0;0;USER;MEO;Oi @MEOpt que tal fazer minha instalação ?😒
1093;1589907468075020288;431;0;1;0;0;-1;1;1;0;SERVICE;MEO;@goleirofreitas Bom dia, registamos a sua insatisfação. Pode esclarecer as suas questões através dos contactos indicados em https://t.co/CgO5zyGW8a ^LO
1094;1585874000680554500;432;1;1;1;0;1;1;1;1;SERVICE;MEO;A 5ª etapa da Liga MEO Surf está on! 😎 O Bom Petisco Pro arranca hoje, em Peniche, e termina dia 30 com a consagração dp campeão nacional masculino🏆🏄‍♂️ Acompanha tudo ao vivo na praia dos Supertubos ou em direto nas nossas redes 🙌  Sabe mais https://t.co/W3JpS8p4WE https://t.co/YO8YlrHNnP
1095;1589314424380137472;432;-2;0;-1;-2;-2;0;0;0;USER;MEO;@MEOpt Parem de mandar faturas para pagar, o serviço está desligado, vocês não atendem os telefones, a deco já foi avisada, a nós contacto e enviou o fim do contrato, chamou voces para tirarem os aparelhos e nada, já mandei mensagens e 0 respostas, estou há 2 meses nisto.
1096;1589321213125558272;432;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@norbertookazaki Boa tarde, registamos a sua insatisfação. Pode esclarecer as suas questões através dos contactos indicados em https://t.co/CgO5zyGoiC ^LO
1097;1585874000680554500;433;1;1;1;0;1;1;1;1;SERVICE;MEO;A 5ª etapa da Liga MEO Surf está on! 😎 O Bom Petisco Pro arranca hoje, em Peniche, e termina dia 30 com a consagração dp campeão nacional masculino🏆🏄‍♂️ Acompanha tudo ao vivo na praia dos Supertubos ou em direto nas nossas redes 🙌  Sabe mais https://t.co/W3JpS8p4WE https://t.co/YO8YlrHNnP
1098;1587447100207501313;433;-2;0;-2;-2;-1;0;0;0;USER;MEO;@MEOpt Fiz contrato com a Meo há mais de três semanas e estou desesperadamente á espera que me instalem internet em casa para PODER TRABALHAR! Fica a questão, vão-me ligar nas próximas 24 horas a agendar a instalação ou ligo eu para dizer que vou levar o meu dinheiro para outra empresa?
1099;1587447363576238084;433;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@luisgaio1982 Boa tarde, lamentamos o transtorno causado. A sua questão encontra-se em tratamento no pedido 3-617985396440 e logo que existam novas informações entraremos em contacto. ^LO
1100;1589045449347911680;434;-1;0;-1;-1;-1;0;0;0;USER;MEO;Alguém me diz para que é que pago um balúrdio para ter TV por cabo, para depois me obrigarem a ver 30 segundos de publicidade que não posso passar à frente? @MEOpt
1101;1589217376301637632;434;0;1;0;0;0;1;1;1;SERVICE;MEO;@cultoportugal Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1102;1589219918880604160;434;-1;0;-1;-1;-1;0;0;0;USER;MEO;@MEOpt Adoro as vossas respostas automáticas 🤪 #meoaserameo
1103;1589003661623320576;435;-2;0;-2;-2;-1;0;0;0;USER;MEO;@MEOpt se vão descontinuar a app do MeoGo então façam um site em condições, pqp. Uma pessoa paga e quer ter acesso aos canais e não consegue
1104;1589215964071182337;435;0;1;0;0;0;1;1;1;SERVICE;MEO;@carinamlj Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1105;1588514620255662081;436;-1;0;-1;-2;-1;0;0;0;USER;MEO;O meu contrato @MEOpt está a terminar mas hoje recebi 📞 @Nospt1 com o meu nome morada e telf oferecendo contrato mais vantajoso. Como é isto possível? A #MEO vazou dados de clientes? A NOS comprou dados de clientes MEO? A venda de info pessoal devia ser impossível @EUCouncil
1106;1588522990538571776;436;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@cinepires Boa tarde, lamentamos a sua insatisfação. No entanto, para que possamos ajudar, agradecemos que apresente as suas questões através dos contactos oficiais de suporte indicados em https://t.co/aWpacQVuW4. ^JR
1107;1588500613192876035;437;-1;0;-1;-1;-1;0;0;0;USER;MEO;@MEOpt isto de tar sem net em casa e ir ter frequência não dá com nada
1108;1588501145470861312;437;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@lilrafavert Lamentamos os constrangimentos e para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 para efetuar os despistes necessários junto do equipamento.^PG
1109;1588299315880943617;438;-1;0;-1;-1;-1;0;0;0;USER;MEO;"Boa noite @MEOpt, é normal que a internet fique tão lenta todas as noites em Sagres (Vila Do Bispo)? Seu instalador veio e não ""quer"" nos mudar para fibra porque teve que puxar um cabo... tenho que mudar de provedor?
😭😭😭 https://t.co/338h8731tJ"
1110;1588300665054453761;438;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@r_lahaye_kdk Boa noite, lamentamos os constrangimentos. Para que a situação reportada seja verificada deve contactar a linha de apoio técnico 213 580 144 (https://t.co/wz3i1lOzwO), ou remeter a sua exposição via my MEO (https://t.co/LNLq3jZkYw). ^JR
1111;1588276423298789376;439;-1;0;-1;-1;-1;0;0;0;USER;MEO;Caros @MEOpt , porque razão não há net cá em casa? Já desliguei e voltei a ligar o router e… nada! Vou-me safando com os dados…
1112;1588278100953112576;439;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@vmarques63 Boa noite, lamentamos os constrangimentos. Para que a situação reportada seja verificada deve contactar a linha de apoio técnico 213 580 144 (https://t.co/wz3i1lOzwO), ou remeter a sua exposição via my MEO (https://t.co/LNLq3jZkYw). ^JR
1113;1588214502897897483;440;-1;0;-2;-1;-1;0;0;0;USER;MEO;"O vosso operador de comunicações móveis também vos telefona 2 e 3 vezes por dia a querer impingir tarifários e planos? Eu vou bloqueando os números e eles vão arranjando números novos mas torna-se chato. 
@MEOpt já paravam com este assédio"
1114;1588216434605588480;440;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@peterzion Boa tarde, lamentamos a sua insatisfação e informamos que pode pode bloquear o nº no seu equipamento e adicionalmente efetuar um pedido na sua área de cliente My MEO e indicar que no âmbito do RGPD pretende não ser contatado. ^LO
1115;1588138329937166336;441;-1;0;-1;-1;0;0;0;1;USER;MEO;"Eu não comprendo o programa de pontos de @MEOpt .
iPhone 14 no Meo = 100 pontos + 970€
iPhone 14 na Apple = 1039€
Diferença: 69€.

iPhone 14 plus no Meo = 1300 pontos + 1055€
iPhone 14 plus na Apple = 1189€
Diferença: € 134

€ 69 / 100 = € 0,69
€ 134 / 1300 = € 0,10
🤯 https://t.co/Wn7djqhiAA"
1116;1588139588433989633;441;0;1;0;0;0;1;1;1;SERVICE;MEO;@gussrsm Boa tarde, pode esclarecer a sua questão através dos contactos disponíveis em https://t.co/CgO5zyGoiC ^LO
1117;1587578973181153281;442;1;1;1;0;1;1;1;1;USER;MEO;5G ❤️ https://t.co/JBsvJu52kT
1118;1587581070823792641;442;0;1;0;0;0;1;1;1;SERVICE;MEO;@gomesmyself Boa noite. Caso pretenda análise ao funcionamento do seu serviço MEO, deve contactar o apoio técnico através do 213 580 144 ou 16209 (https://t.co/k3uPFYBeMo). Em alternativa, solicite assistência técnica criando um pedido em my MEO (como indicado em https://t.co/3tG0Oh2w3n).^AV
1119;1587460804948934656;443;-1;0;-1;-2;-1;0;0;0;USER;MEO;Mais alguém anda com problemas na net da meo? Nunca tive problemas e ultimamente tá sempre a travar, não consigo ver vídeos no YouTube, não consigo ver na twitch, não dá nada pq fica tudo a travar
1120;1587461766816186368;443;0;1;0;0;0;1;1;1;SERVICE;MEO;@lilast0xic Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1121;1587372301103808512;444;-1;0;-1;-2;-1;0;0;0;USER;MEO;@MEOpt como posso renunciar um contrato com 1 mês? Já começaram os problemas, estou sem internet, zona de Aveiro
1122;1587398135722266625;444;0;1;0;0;0;1;1;1;SERVICE;MEO;@rezzxbt Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1123;1587105315488763904;445;-2;0;-2;-2;-2;0;0;0;USER;MEO;nunca vi nd tão incompetente como a meo
1124;1587106209324273668;445;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@drii_0211 Lamentamos a sua insatisfação. Em que podemos ajudar? ^RS
1125;1587097693930782723;446;-2;0;-2;-2;-1;0;0;0;USER;MEO;2 horas e 11 minutos de espera numa chamada para o apoio técnico... até que finalmente desisti. Bonita experiência, @MEOpt
1126;1587102256406618116;446;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@carlasribeiro  Lamentamos a situação e verificamos constrangimentos pontuais devido ao elevado nº de pedidos. Estamos trabalhar na resolução pelo que sugerimos novo contacto ou em alternativa, exponha a sua questão através da sua área de cliente (https://t.co/XnsxAtPY9G).^RS
1127;1587030942455144450;447;-2;0;-2;-2;-2;0;0;0;USER;MEO;Oh @MEOpt ! Que grande trapalhada vocês fizeram nesta nova fidelização! E cada vez que falo convosco as coisas pioram. Acho que mudar para a concorrência vai ser a minha resolução de Halloween. 😡😡🤬
1128;1587076114622676993;447;0;1;0;0;-1;1;1;0;SERVICE;MEO;@jmacielvargas Boa tarde. Para que possamos ajudar, deve abrir um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n)  ou enviar DM com o NIF/Nº de cliente, um nº de contacto telefónico e uma breve descrição da situação, por favor. ^AV
1129;1586716085818216449;448;-2;0;-2;-2;-1;0;0;0;USER;MEO;Oh @MEOpt só hoje fiz o update da app meo go. Claro que com developers incompetentes, perdeu o login. Fiz login e agora diz que não tenho subscrição da SportTV 4. Como é que resolvo isto até à hora da F1? Passar 1h ao telefone à espera que me atendam?
1130;1586717145660014593;448;0;1;0;0;0;1;1;1;SERVICE;MEO;@fredericolopes Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 213 580 144 ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1131;1586657024158597120;449;-1;0;-1;-2;-1;0;0;0;USER;MEO;@MEOpt bom dia,  será pedir muito que  façam a correcta gravação dos programas nas gravações automática??? Querem que vos ajude a definir prioridades??
1132;1586683071717326852;449;0;1;0;0;-1;1;1;0;SERVICE;MEO;@tomas6 Bom dia, registamos a sua insatisfação. Pode esclarecer as suas questões através dos contactos indicados em https://t.co/CgO5zyGoiC ^LO
1133;1586425335524081665;450;-2;0;-2;-2;-1;0;0;0;USER;MEO;@MEOpt ando eu a pagar a Benfica TV para a metade do jogo me bloquearem o canal ?! Palhaços
1134;1586427981454622722;450;-1;0;0;-1;-1;1;0;0;SERVICE;MEO;@pedro05462989 Boa tarde! Lamentamos a situação que nos reporta e por forma a que seja analisado o constrangimento em causa, deverá utilizar os canais oficiais para o efeito, indicados em https://t.co/etdKnIeJ0L ou através da sua área de cliente my MEO. ^JR
1135;1586428413954367488;450;-2;0;-2;-2;-2;0;0;0;USER;MEO;@MEOpt Eu com voces não gasto mais dinheiro , a sorte é que o Benfica está a ganhar . Nunca mais faço os 2 anos para rescindir !
1136;1586405711021748224;451;-2;0;-2;-2;-1;0;0;0;USER;MEO;@MEOpt uma espera eterna para ser atendido? Quando me dizem que o tempo de espera são 5 minutos e já vamos em 52? Tem falta de recursos humanos???? Não entendo este nível de serviço para o valor que pagamos! https://t.co/U0GcfzHN5j
1137;1586406063796019200;451;0;1;0;0;-1;1;1;0;SERVICE;MEO;@breaklock Boa tarde! Existindo um maior fluxo de contactos, a sua chamada poderá demorar mais tempo a ser atendida. Em alternativa, e para encaminhar qualquer situação, deve abrir um pedido na sua área de cliente my MEO, sendo posteriormente contactado pela área responsável. ^JR
1138;1586406277244227587;451;-2;0;-1;-2;-2;0;0;0;USER;MEO;@MEOpt Boa tarde! O meu problema é urgente, não creio ser aceitável abrir um pedido no suporte para ser contactado até 48h!
1139;1597531046425546753;452;1;1;0;1;1;1;1;1;USER;NETFLIX;ALICE IN BORDERLAND OMDS QUASE ME ESQUECIA https://t.co/gfWIhv9ETs
1140;1597549285889179648;452;1;1;0;1;1;1;1;1;SERVICE;NETFLIX;@carryonmari como esquecer???
1141;1597533548097212416;453;0;1;0;0;1;1;1;1;USER;NETFLIX;Glass Onion Christmas movie confirmed https://t.co/F43LrtHiUZ
1142;1597549234945155072;453;0;1;0;0;1;1;1;1;SERVICE;NETFLIX;@solarsystemsith Avisa a família, Natal é para resolver mistérios com o Benoit
1143;1597554089474535424;453;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT Já está na lista de filmes para ver enquanto se devora um prato de rabanadas
1144;1595369311094575104;454;1;1;1;1;1;1;1;1;SERVICE;NETFLIX;🖤 E hoje é... https://t.co/d6mGYGH7Ir
1145;1596291116210524160;454;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT Tou amando a série, a sério
1146;1595101027132649472;455;1;1;1;0;1;1;1;1;SERVICE;NETFLIX;🌸💗 Um bocadinho de Valentina Zenere para alegrar o vosso scroll. 🌸💗 https://t.co/uhKvytKEpN
1147;1595174098300243982;455;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT Maravilhosa🥰
1148;1590336016216625152;456;0;1;0;0;1;1;1;1;USER;VODAFONE;A Vodafone bem que podia enviar o avião. Além de grande marketing, era grande abre-olhos pra @tvi ponderar ter o canal na Vodafone. Queremos o @tvireality na @VodafonePT!! #bbtvi https://t.co/hBzOXgWZkM
1149;1590343363978403841;456;1;1;0;1;1;1;1;1;SERVICE;VODAFONE;@ProTrunks22 Olá @ProTrunks22. Agradecemos o contacto. Trabalhamos com todos os fornecedores de conteúdos para disponibilizar os canais e conteúdos mais valorizados. Ainda não temos previsão de disponibilização desse canal na nossa grelha. Agradecemos a sugestão e registámo-la internamente.
1150;1590350846025687043;456;1;1;0;1;1;1;1;1;USER;VODAFONE;@VodafonePT Espero que registem também a sugestão de enviar o avião pra Malveira com aquela msg. Acreditem que vão ganhar clientes! 😉#bbtvi
1151;1589936435813289985;457;-1;0;-1;-2;-1;0;0;0;USER;VODAFONE;"Então @VodafonePT o que se passa para ser preciso meses para vocês fazerem uma alteração de morada?
Actualmente o atendimento em linha é mediocre, sem soluções e com erros constantes. 
Temo que actualmente isto seja o vosso standard🤷‍♂️"
1152;1589939183644299264;457;0;1;0;0;0;1;1;1;SERVICE;VODAFONE;@pcoelho86 Olá Paulo, o processo de alteração de morada de instalação é feito a partir da elegibilidade para a Fibra. Lamentamos qualquer transtorno no decorrer desse caso, e iremos analisar as informações internas para esclarecer com detalhes. Basta nos contactar https://t.co/3b5BaWYvnk
1153;1589725719998779392;458;-2;0;-2;-2;-1;0;0;0;USER;VODAFONE;"@VodafonePT nem o vosso serviço de whatsapp está funcionar !!

E metam o TOBI no cu!
Palhaços!"
1154;1589732530965684234;458;0;1;0;0;-1;1;1;0;SERVICE;VODAFONE;@xuposky Olá @xuposky, para qualquer dificuldade, estamos aqui para ajudar. Escreva-nos por DM e verificaremos o ocorrido🙂👇 . Pedimos, por favor, que na conversa modere o uso da linguagem. Obrigada. https://t.co/3b5BaWYvnk
1155;1589637619444776960;459;-2;0;-2;-2;-1;0;0;0;USER;VODAFONE;@VodafonePT não corrigiram nada e mais uma vez me cobram demais são o pior
1156;1589645557664043014;459;0;1;0;0;0;1;1;1;SERVICE;VODAFONE;@CamiiCanete Olá @CamiiCanete. Agradecemos o seu contacto. Informamos que respondemos à sua mensagem privada. Pedimos, por favor, que verifique a nossa resposta. Obrigada.
1157;1589652263056072704;459;-1;0;-1;-2;-1;0;0;0;USER;VODAFONE;@VodafonePT Porque tenho de me aproximar de uma loja se o problema foi vosso? Resolvam-no.
1158;1589609678493061123;460;-1;0;-1;-1;-1;0;0;0;USER;VODAFONE;Mais alguém com problemas com a @VodafonePT hoje? Desde manhã que estou sem net e tv
1159;1589616976774811649;460;0;1;0;0;-1;1;1;0;SERVICE;VODAFONE;@_moonin Olá @_moonin, lamentamos saber que está sem Internet e TV desde manhã. Seria possível enviar-nos uma DM para lhe indicarmos os passos necessários para ajudar na resolução? Obrigada https://t.co/3b5BaWYvnk
1160;1589255443893096448;461;0;1;0;0;0;1;1;1;USER;VODAFONE;@VodafonePT e o vosso anuncio, como é? https://t.co/EGzC3siR8Z
1161;1589281701917855744;461;1;1;1;1;0;1;1;1;SERVICE;VODAFONE;@souboaaolonge Olá Vivi, mantenha a curiosidade. Em breve será lançado. 😊
1162;1589222089147715584;462;-1;0;-1;-2;-1;0;0;0;USER;VODAFONE;O serviço da @VodafonePT é ridículo, paga-se por uma internet completamente deficiente, é capaz de descer dos 150Mb a fazer download de um jogo na Xbox para 500kbps, já para não falar na quebra que eles fazem na velocidade da Internet de madrugada.
1163;1589232281008443393;462;0;1;0;0;0;1;1;1;SERVICE;VODAFONE;@artur_silva99 Olá Artur. Sugerimos como primeira solução, reiniciar os equipamentos relacionados ao seu serviço fixo. Se a dificuldade persistir, pedimos que contacte o nosso apoio técnico através da app My Vodafone (saiba como em: https://t.co/6ijWPlc5n3). Obrigada!
1164;1588980106923773953;463;0;1;-1;0;0;0;1;1;USER;VODAFONE;@VodafonePT a internet de dados da Vodafone funciona em Tallin Estônia?
1165;1588993547918770176;463;0;1;0;0;0;1;1;1;SERVICE;VODAFONE;@jane_lameira Olá @jane_lameira, Sim. Poderá consultar todos os detalhes, aqui: https://t.co/1kWGwpLflq
1166;1588887377246027776;464;-1;0;-1;-1;-1;0;0;0;USER;VODAFONE;@VodafonePT para quando o regresso das comunicações 2G na Baixa de Lisboa, já vamos em 1 semana?
1167;1588893996071387137;464;0;1;0;0;0;1;1;1;SERVICE;VODAFONE;@pedro5costa Olá @pedro5costa, após análises, não identificámos reportes de dificuldades na rede móvel 2G na Baixa de Lisboa. Seria possível enviar-nos uma DM com seus dados de cliente (nome, nº do telemóvel e morada completa) para verificarmos a situação? 👇 Obrigada https://t.co/3b5BaWYvnk
1168;1588895364970864641;464;-1;0;-1;-1;-1;0;0;0;USER;VODAFONE;@VodafonePT Seria interessante falar com o funcionário da loja do Rossio, que nem quis verificar os telefones...
1169;1588646909228421120;465;-1;0;-1;-2;-1;0;0;0;USER;VODAFONE;"A net da Vodafone está tão boa!!.....
@VodafonePT não resolvam estes problemas que não é preciso...."
1170;1588650607577006080;465;-1;0;0;-1;-1;1;0;0;SERVICE;VODAFONE;@GonaloMelo10 Olá @GonaloMelo10, lamentamos saber que está com dificuldades com a Internet. Seria possível enviar-nos uma DM para lhe indicarmos os passos necessários para ajudar na resolução? Obrigada https://t.co/3b5BaWYvnk
1171;1593187761283952641;466;-1;0;-1;-1;-1;0;0;0;SERVICE;NETFLIX;Prepara-te para perder noção do tempo. 1899, dos mesmos criadores de Dark, já está disponível. https://t.co/sOwbx4rann
1172;1593198757084270592;466;0;1;1;0;0;1;1;1;USER;NETFLIX;@NetflixPT vamos ver...só espero é que não acabem com a série a meio como em The OA
1173;1593187761283952641;467;1;1;1;1;1;1;1;1;SERVICE;NETFLIX;Prepara-te para perder noção do tempo. 1899, dos mesmos criadores de Dark, já está disponível. https://t.co/sOwbx4rann
1174;1593187860739665920;467;-1;0;-1;0;-1;0;1;0;USER;NETFLIX;@NetflixPT Obrigado, @NetflixPT 🥰
1175;1591817234842005504;468;-1;0;-1;-1;-1;0;0;0;USER;NETFLIX;olhar para excel durante uma tarde inteira é algum filme? https://t.co/McGt5L8py0
1176;1592144669131132934;468;-1;0;0;-1;-1;1;0;0;SERVICE;NETFLIX;@VutPedro é e de terror
1177;1591979414467891200;469;0;1;1;0;0;1;1;1;USER;NETFLIX;ainda bem que não és estudante de medicina netflix, ainda bem https://t.co/RTWotWzpgx
1178;1592144425983311873;469;1;1;1;1;1;1;1;1;SERVICE;NETFLIX;@saragmeireles vê O Enfermeiro da Noite e diz que estavas a estudar
1179;1591732613122641920;470;0;1;0;0;0;1;1;1;SERVICE;NETFLIX;Está oficialmente aberta a época das mantinhas e filminhos com bebidinhas quentinhas. 🥰 Que filme está no plano para hoje?
1180;1591733127898345474;470;0;1;1;0;-1;1;1;0;USER;NETFLIX;@NetflixPT Vê-se mesmo que não és estudante universitária Netflix 🥲
1181;1592143983760871425;470;0;1;1;0;0;1;1;1;SERVICE;NETFLIX;@diogo6340 vais-me dizer que estudantes universitários não procrastinam
1182;1592261570310320128;470;1;1;1;1;1;1;1;1;USER;NETFLIX;"@NetflixPT Não nesta altura!!

Ok talvez de vez em quando mas não digas a ninguém 🤞🏻"
1183;1591732613122641920;471;1;1;1;0;1;1;1;1;SERVICE;NETFLIX;Está oficialmente aberta a época das mantinhas e filminhos com bebidinhas quentinhas. 🥰 Que filme está no plano para hoje?
1184;1591786123172397056;471;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT Falling for Christmas... pela 3ª vez. tinha muitas saudades da ícone Lohan. depois vou retomar o Cabinet of Curiosities. 🤭
1185;1592143292959191042;471;1;1;1;1;1;1;1;1;SERVICE;NETFLIX;@ZeBrandao Lindsay, tá aqui o teu maior fã, mor!
1186;1592152816927535104;471;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT no cap. rainha do cinema. dona do mundo.
1187;1591732613122641920;472;-1;0;-1;-1;-1;0;0;0;SERVICE;NETFLIX;Está oficialmente aberta a época das mantinhas e filminhos com bebidinhas quentinhas. 🥰 Que filme está no plano para hoje?
1188;1591947157044592640;472;0;1;0;0;0;1;1;1;USER;NETFLIX;@NetflixPT Mantinhas e filminhos? Esse é um jeito normal de falar? Pq no meu português isso é diminutivo e a @NetflixBrasil não usa diminutivos.
1189;1592144270982787072;472;-1;0;-1;-1;-1;0;0;0;SERVICE;NETFLIX;@LalalisaRaa @NetflixBrasil ainda bem que eu sou a Netflix Portugal
1190;1592144814392352770;472;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT @NetflixBrasil Eu sei, @NetflixPortugaI por isso perguntei se vocês falam sempre assim. Porque é fofo e a @NetflixBrasil não faz nada fofo, ela só zoa a gente 😰😰😰😭😭😭
1191;1591732613122641920;473;-2;0;-1;-2;-2;0;0;0;SERVICE;NETFLIX;Está oficialmente aberta a época das mantinhas e filminhos com bebidinhas quentinhas. 🥰 Que filme está no plano para hoje?
1192;1591895861201698817;473;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT Netflix com fimes e séries cada vez mais fracas. Não há nada em condições.  O melhor é cancelar.
1193;1591732613122641920;474;-1;0;-1;-1;-1;0;0;0;SERVICE;NETFLIX;Está oficialmente aberta a época das mantinhas e filminhos com bebidinhas quentinhas. 🥰 Que filme está no plano para hoje?
1194;1591885963546218497;474;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT Ao preço das vossas subscrições... nenhum.
1195;1591732613122641920;475;-1;0;-1;-1;-1;0;0;0;SERVICE;NETFLIX;Está oficialmente aberta a época das mantinhas e filminhos com bebidinhas quentinhas. 🥰 Que filme está no plano para hoje?
1196;1591750222882947075;475;1;1;1;1;1;1;1;1;USER;NETFLIX;@NetflixPT para hj o plano é pedir 1 mês de netflix á senhora netflix pq o preço ta caro
1197;1591732613122641920;476;0;1;0;0;-1;1;1;0;SERVICE;NETFLIX;Está oficialmente aberta a época das mantinhas e filminhos com bebidinhas quentinhas. 🥰 Que filme está no plano para hoje?
